Date,Confirmed,Deaths,Recovered,Infected,CFR,Recovery_rate,Mortality_rate
1-01-18,24160000,406798,0,23753202,1.68376655629139,0,.122898715066771
1-01-19,24336216,409521,0,23926695,1.68276366383336,0,.123721367098312
1-01-20,24519477,413927,0,24105550,1.68815590968763,0,.12505247427825
1-01-21,24713333,418119,0,24295214,1.69187620301964,0,.126318929407232
1-01-22,24904093,421965,0,24482128,1.69436003953246,0,.127480853650092
1-01-23,25074852,425311,0,24649541,1.69616554466603,0,.128491721699132
1-01-24,25206050,427203,0,24778847,1.69484310314389,0,.129063318336545
1-01-25,25357727,429179,0,24928548,1.69249791197768,0,.12966029241452
1-01-26,25505353,433188,0,25072165,1.69841993561116,0,.130871460976564
1-01-27,25659314,437155,0,25222159,1.70368935038559,0,.132069940818328
1-01-28,25828118,441162,0,25386956,1.70806870248928,0,.133280505155598
1-01-29,25994731,444779,0,25549952,1.71103520940455,0,.134373245661688
1-01-30,26137190,447562,0,25689628,1.71235699017377,0,.135214024436487
1-01-31,26249342,449420,0,25799922,1.71211910759515,0,.135775349252721
1-02-01,26384317,451491,0,25932826,1.71120973114445,0,.136401024007521
1-02-02,26499620,454925,0,26044695,1.71672273036368,0,.137438477946673
1-02-03,26621311,458832,0,26162479,1.72355148099205,0,.138618831045179
1-02-04,26745317,462568,0,26282749,1.72952894893712,0,.139747522925398
1-02-05,26879739,466234,0,26413505,1.73451832995849,0,.140855066938483
1-02-06,26983915,468904,0,26515011,1.73771671012157,0,.141661707013479
1-02-07,27073661,470341,0,26603320,1.73726412545389,0,.142095842514516
1-02-08,27164099,471960,0,26692139,1.73744028837474,0,.142584962470104
1-02-09,27259364,475033,0,26784331,1.74264153778496,0,.143513353837318
1-02-10,27354614,478329,0,26876285,1.74862273691744,0,.144509116266977
1-02-11,27460378,481557,0,26978821,1.75364301248876,0,.145484335054275
1-02-12,27560048,484467,0,27075581,1.75785978311794,0,.146363482102305
1-02-13,27647267,486654,0,27160613,1.76022461822357,0,.147024201894071
1-02-14,27712402,487818,0,27224584,1.7602876863579,0,.147375860713283
1-02-15,27766681,488777,0,27277904,1.76030041184973,0,.147665586493029
1-02-16,27829179,490528,0,27338651,1.7626391349885,0,.148194585283785
1-02-17,27899318,492937,0,27406381,1.76684247263679,0,.148922374025607
1-02-18,27969229,495466,0,27473763,1.77146820886625,0,.149686416253946
1-02-19,28048511,498078,0,27550433,1.77577340914817,0,.150475533810459
1-02-20,28120119,499901,0,27620218,1.77773429763935,0,.151026284693125
1-02-21,28177280,501133,0,27676147,1.77850026688169,0,.151398487154696
1-02-22,28233431,502458,0,27730973,1.77965618135465,0,.151798786068318
1-02-23,28305709,504740,0,27800969,1.78317384666111,0,.15248820653691
1-02-24,28380445,507909,0,27872536,1.78964424271712,0,.153445600693338
1-02-25,28457959,510359,0,27947600,1.79337878728408,0,.154185776043054
1-02-26,28535292,512426,0,28022866,1.79576224417118,0,.154810242348304
1-02-27,28599936,513944,0,28085992,1.79701101429038,0,.15526884895274
1-02-28,28651355,515035,0,28136320,1.79759386597946,0,.155598453567654
1-03-01,28709454,516556,0,28192898,1.79925400183507,0,.156057966509253
1-03-02,28766544,518513,0,28248031,1.80248624930405,0,.156649200451862
1-03-03,28833745,520981,0,28312764,1.80684472308401,0,.157394813824555
1-03-04,28901802,522922,0,28378880,1.80930586957865,0,.157981213968963
1-03-05,28968231,524705,0,28443526,1.81131184710589,0,.158519880356123
1-03-06,29026478,526211,0,28500267,1.81286548095845,0,.158974861611907
1-03-07,29067553,526910,0,28540643,1.81270848633182,0,.159186038170867
1-03-08,29112472,527648,0,28584824,1.81244656929168,0,.159408997112945
1-03-09,29170126,529457,0,28640669,1.81506586567367,0,.159955518422184
1-03-10,29228034,531029,0,28697005,1.81684816707138,0,.160430439095552
1-03-11,29290495,532582,0,28757913,1.81827586047965,0,.160899619633555
1-03-12,29352006,534147,0,28817859,1.81979725678715,0,.16137242552021
1-03-13,29405035,535153,0,28869882,1.81993661969795,0,.161676350582175
1-03-14,29443317,535731,0,28907586,1.81953344455042,0,.161850971542231
1-03-15,29499863,536488,0,28963375,1.81861183558717,0,.162079670619673
1-03-16,29553856,537676,0,29016180,1.81930912839259,0,.162438580136188
1-03-17,29613135,538892,0,29074243,1.81977355656536,0,.162805948799557
1-03-18,29673509,540552,0,29132957,1.82166524356792,0,.163307455363038
1-03-19,29735175,541699,0,29193476,1.82174478542669,0,.16365397827166
1-03-20,29790671,542436,0,29248235,1.82082504955998,0,.16387663510135
1-03-21,29824511,542883,0,29281628,1.82025784094163,0,.164011679338625
1-03-22,29875944,543605,0,29332339,1.8195408319148,0,.1642298044825
1-03-23,29929612,544482,0,29385130,1.81920834790641,0,.16449475704646
1-03-24,30016566,545993,0,29470573,1.81897223020115,0,.164951248864182
1-03-25,30084115,547396,0,29536719,1.81955161386665,0,.16537511254404
1-03-26,30161485,548547,0,29612938,1.81870023972626,0,.165722843902212
1-03-27,30224333,549338,0,29674995,1.8175355598418,0,.165961814800834
1-03-28,30267553,549863,0,29717690,1.81667477380811,0,.166120423804345
1-03-29,30336835,550572,0,29786263,1.81486302048318,0,.166334621487181
1-03-30,30398261,551457,0,29846804,1.81410706355867,0,.166601990950242
1-03-31,30465030,552534,0,29912496,1.81366635778793,0,.166927365991729
1-04-01,30544145,553611,0,29990534,1.81249466960034,0,.167252741033216
1-04-02,30614031,554563,0,30059468,1.81146677482622,0,.167540352026248
1-04-03,30677289,555302,0,30121987,1.81014039408763,0,.167763613080714
1-04-04,30712415,555598,0,30156817,1.80903390371614,0,.167853038347455
1-04-05,30789814,556116,0,30233698,1.80616875438091,0,.168009532564252
1-04-06,30850504,556977,0,30293527,1.80540648541755,0,.168269651330009
1-04-07,30925509,559570,0,30365939,1.80941241743184,0,.169053028751157
1-04-08,31005391,560595,0,30444796,1.80805654087704,0,.169362693948487
1-04-09,31088104,561491,0,30526613,1.80612815757436,0,.169633386647811
1-04-10,31154800,562203,0,30592597,1.80454697189518,0,.16984849066781
1-04-11,31201306,562506,0,30638800,1.80282838160685,0,.169940030721265
1-04-12,31271399,562985,0,30708414,1.80031919902272,0,.170084742554944
1-04-13,31349356,563820,0,30785536,1.79850584490476,0,.170337006398623
1-04-14,31424769,564774,0,30859995,1.79722562161077,0,.17062522161643
1-04-15,31499073,565679,0,30933394,1.79585919877706,0,.170898633327243
1-04-16,31579124,566548,0,31012576,1.79405863189872,0,.171161168992102
1-04-17,31631670,567245,0,31064425,1.79328185960463,0,.171371741326286
1-04-18,31673784,567582,0,31106202,1.79196145304268,0,.17147355320092
1-04-19,31741907,568086,0,31173821,1.78970343527249,0,.171625817844291
1-04-20,31802848,568927,0,31233921,1.78891840127023,0,.171879894362295
1-04-21,31865707,569786,0,31295921,1.78808522905203,0,.172139408903277
1-04-22,31932976,570752,0,31362224,1.78734359115167,0,.172431249469736
1-04-23,31995381,571536,0,31423845,1.78630784237262,0,.172668105581645
1-04-24,32048873,572284,0,31476589,1.78566029451332,0,.172894085647599
1-04-25,32081038,572577,0,31508461,1.78478327291031,0,.172982604577177
1-04-26,32128604,573071,0,31555533,1.78367849409206,0,.173131848096671
1-04-27,32179445,573725,0,31605720,1.78289277518615,0,.173329429598187
1-04-28,32234586,574692,0,31659894,1.78284281361641,0,.173621572277034
1-04-29,32292841,575564,0,31717277,1.78232692502961,0,.173885014279055
1-04-30,32350761,576317,0,31774444,1.78146350251235,0,.174112504906947
1-05-01,32396144,577031,0,31819113,1.78117185798409,0,.174328213151721
1-05-02,32425548,577366,0,31848182,1.78058979912999,0,.17442942080158
1-05-03,32476040,577870,0,31898170,1.77937334724308,0,.174581685444951
1-05-04,32516756,578745,0,31938011,1.77983621736436,0,.174846033784135
1-05-05,32561469,579539,0,31981930,1.77983063356263,0,.17508591101992
1-05-06,32609021,580338,0,32028683,1.7796854434851,0,.175327298817644
1-05-07,32657158,581095,0,32076063,1.77938018978871,0,.175555997895086
1-05-08,32690834,581724,0,32109110,1.77947127320153,0,.175746026586911
1-05-09,32712264,581972,0,32130292,1.77906365637059,0,.175820950459046
1-05-10,32749068,582386,0,32166682,1.77832847029418,0,.175946024987528
1-05-11,32782712,583072,0,32199640,1.77859598681159,0,.176153274085449
1-05-12,32818551,583840,0,32234711,1.77899383796683,0,.176385296399155
1-05-13,32856627,584605,0,32272022,1.77926054308618,0,.176616412375699
1-05-14,32898886,585259,0,32313627,1.77896297157296,0,.176813993877215
1-05-15,32927740,585754,0,32341986,1.77890738933191,0,.176963539509096
1-05-16,32944627,586030,0,32358597,1.77883331324407,0,.177046922528085
1-05-17,32973249,586430,0,32386819,1.77850232471783,0,.17716776748314
