iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,filter_$
BRA,South America,Brazil,3/30/2021,12658109,84494,75441.429,317646,3780,2710,59550.923,397.508,354.919,1494.387,17.783,12.749,1, , , , , , , , , , , , , , , , , ,18222559,14112509,4110050,140406,430480,8.57,6.64,1.93,2025,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,3/31/2021,12748747,90638,75533.714,321515,3869,2975.714,59977.336,426.413,355.353,1512.589,18.202,13.999,.99, , , , , , , , , , , , , , , , , ,19155981,14921376,4234605,933422,458860,9.01,7.02,1.99,2159,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765,87.12,1
BRA,South America,Brazil,4/1/2021,12839844,91097,74239.286,325284,3769,3117.429,60405.908,428.572,349.264,1530.32,17.732,14.666,.98, , , , , , , , , , , , , , , , , , , , , ,476765, , , ,2243,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/2/2021,12910082,70238,72238.286,328206,2922,3013.429,60736.347,330.439,339.85,1544.067,13.747,14.177,.97, , , , , , , , , , , , , , , , , ,20632877,16099532,4533345, ,514287,9.71,7.57,2.13,2419,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/3/2021,12953597,43515,66176.429,330193,1987,2806.143,60941.066,204.719,311.331,1553.415,9.348,13.202,.97, , , , , , , , , , , , , , , , , ,20956770,16377083,4579687,323893,491098,9.86,7.7,2.15,2310,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/4/2021,12984956,31359,64324,331433,1240,2746.714,61088.597,147.531,302.617,1559.249,5.834,12.922,.97, , , , , , , , , , , , , , , , , ,21070128,16472281,4597847,113358,480449,9.91,7.75,2.16,2260,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/5/2021,13013601,28645,62855.143,332752,1319,2698,61223.359,134.762,295.706,1565.454,6.205,12.693,.98, , , , , , , , , , , , , , , , , ,21960953,17128933,4832020,890825,554114,10.33,8.06,2.27,2607,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/6/2021,13100580,86979,63210.143,336947,4195,2757.286,61632.558,409.199,297.376,1585.19,19.736,12.972,.99, , , , , , , , , , , , , , , , , ,22850791,17791338,5059453,889838,661176,10.75,8.37,2.38,3111,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/7/2021,13193205,92625,63494,340776,3829,2751.571,62068.318,435.761,298.712,1603.204,18.014,12.945,1, , , , , , , , , , , , , , , , , ,24197996,18859274,5338722,1347205,720288,11.38,8.87,2.51,3389,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/8/2021,13279857,86652,62859,345025,4249,2820.143,62475.978,407.66,295.724,1623.193,19.99,13.268,1, , , , , , , , , , , , , , , , , ,24981199,19386057,5595142,783203,726681,11.75,9.12,2.63,3419,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/9/2021,13373174,93317,66156,348718,3693,2930.286,62914.994,439.016,311.235,1640.567,17.374,13.786,1, , , , , , , , , , , , , , , , , ,25735314,19886870,5848444,754115,728920,12.11,9.36,2.75,3429,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/10/2021,13445006,71832,70201.286,351334,2616,3020.143,63252.933,337.938,330.267,1652.874,12.307,14.208,.99, , , , , , , , , , , , , , , , , ,26548845,20513828,6035017,813531,798868,12.49,9.65,2.84,3758,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/11/2021,13482023,37017,71009.571,353137,1803,3100.571,63427.082,174.149,334.069,1661.357,8.482,14.587,.99, , , , , , , , , , , , , , , , , ,26741261,20654434,6086827,192416,810162,12.58,9.72,2.86,3811,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/12/2021,13517808,35785,72029.571,354617,1480,3123.571,63595.435,168.353,338.868,1668.319,6.963,14.695,.98, , , , , , , , , , , , , , , , , ,27432994,21080623,6352371,691733,781720,12.91,9.92,2.99,3678,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/13/2021,13599994,82186,71344.857,358425,3808,3068.286,63982.084,386.65,335.647,1686.234,17.915,14.435,.98, , , , , , , , , , , , , , , , , ,30801723,23602070,7199653,3368729,1135847,14.49,11.1,3.39,5344,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/14/2021,13673507,73513,68614.571,361884,3459,3015.429,64327.931,345.847,322.802,1702.508,16.273,14.186,.97, , , , , , , , , , , , , , , , , ,31703967,24197321,7506646,902244,1072282,14.92,11.38,3.53,5045,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/15/2021,13746681,73174,66689.143,365444,3560,2917,64672.183,344.252,313.744,1719.256,16.748,13.723,.97, , , , , , , , , , , , , , , , , , , , , ,1004792, , , ,4727,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/16/2021,13832455,85774,65611.571,368749,3305,2861.571,65075.713,403.53,308.674,1734.804,15.549,13.462,.97, , , , , , , , , , , , , , , , , , , , , ,941458, , , ,4429,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/17/2021,13900091,67636,65012.143,371678,2929,2906.286,65393.911,318.198,305.854,1748.584,13.78,13.673,.97, , , , , , , , , , , , , , , , , , , , , ,869635, , , ,4091,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/18/2021,13943071,42980,65864,373335,1657,2885.429,65596.113,202.202,309.862,1756.38,7.795,13.575,.97, , , , , , , , , , , , , , , , , ,32947066,24350046,8597020, ,886544,15.5,11.46,4.04,4171,70.83,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/19/2021,13973695,30624,65126.714,374682,1347,2866.429,65740.186,144.073,306.393,1762.717,6.337,13.485,.96, , , , , , , , , , , , , , , , , ,33755229,24776701,8978528,808163,903176,15.88,11.66,4.22,4249,63.43,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/20/2021,14043076,69381,63297.429,378003,3321,2796.857,66066.593,326.408,297.787,1778.34,15.624,13.158,.96, , , , , , , , , , , , , , , , , ,33807132,24805515,9001617,51903,429344,15.9,11.67,4.23,2020,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/21/2021,14122795,79719,64184,381475,3472,2798.714,66441.637,375.043,301.958,1794.675,16.334,13.167,.95, , , , , , , , , , , , , , , , , ,34058640,24918188,9140452,251508,336382,16.02,11.72,4.3,1583,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/22/2021,14167973,45178,60184.571,383502,2027,2579.714,66654.179,212.543,283.142,1804.211,9.536,12.136,.95, , , , , , , , , , , , , , , , , ,35024957,25340967,9683990,966317,430031,16.48,11.92,4.56,2023,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/23/2021,14237078,69105,57803.286,386416,2914,2523.857,66979.289,325.109,271.939,1817.92,13.709,11.874,.96, , , , , , , , , , , , , , , , , ,37112833,26398005,10714828,2087876,683902,17.46,12.42,5.04,3217,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/24/2021,14308215,71137,58303.429,389492,3076,2544.857,67313.957,334.669,274.292,1832.391,14.471,11.972,.97, , , , , , , , , , , , , , , , , ,37730651,26687711,11042940,617818,727766,17.75,12.56,5.2,3424,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/25/2021,14340787,32572,56816.571,390797,1305,2494.571,67467.195,153.237,267.297,1838.531,6.139,11.736,.97, , , , , , , , , , , , , , , , , ,38027113,26873143,11153970,296462,725721,17.89,12.64,5.25,3414,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/26/2021,14369423,28636,56532.571,391936,1139,2464.857,67601.915,134.72,265.961,1843.889,5.359,11.596,.98, , , , , , , , , , , , , , , , , ,38986878,27345796,11641082,959765,747378,18.34,12.87,5.48,3516,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/27/2021,14441563,72140,56926.714,395022,3086,2431.286,67941.302,339.387,267.816,1858.408,14.518,11.438,.98, , , , , , , , , , , , , , , , , ,40168799,27920546,12248253,1181921,908810,18.9,13.14,5.76,4276,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/28/2021,14521289,79726,56927.714,398185,3163,2387.143,68316.378,375.076,267.82,1873.288,14.881,11.23,.99, , , , , , , , , , , , , , , , , ,41003659,28312000,12691659,834860,992146,19.29,13.32,5.97,4668,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/29/2021,14590678,69389,60386.429,401186,3001,2526.286,68642.824,326.445,284.092,1887.406,14.118,11.885,.99, , , , , , , , , , , , , , , , , ,41989957,28778338,13211619,986298,995000,19.75,13.54,6.22,4681,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,4/30/2021,14659011,68333,60276.143,403781,2595,2480.714,68964.301,321.477,283.573,1899.615,12.208,11.671,.99, , , , , , , , , , , , , , , , , ,42698862,29149512,13549350,708905,798004,20.09,13.71,6.37,3754,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765,85.15,1
BRA,South America,Brazil,5/1/2021,14725975,66964,59680,406437,2656,2420.714,69279.337,315.037,280.769,1912.11,12.495,11.388,.99, , , , , , , , , , , , , , , , , ,43036179,29336953,13699226,337317,757933,20.25,13.8,6.44,3566,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/2/2021,14754910,28935,59160.429,407639,1202,2406,69415.464,136.127,278.324,1917.765,5.655,11.319,1, , , , , , , , , , , , , , , , , ,43173356,29421191,13752165,137177,735178,20.31,13.84,6.47,3459,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/3/2021,14779529,24619,58586.571,408622,983,2383.714,69531.286,115.822,275.624,1922.39,4.625,11.214,1, , , , , , , , , , , , , , , , , ,43962159,29865013,14097146,788803,710754,20.68,14.05,6.63,3344,56.94,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/4/2021,14856888,77359,59332.143,411588,2966,2366.571,69895.226,363.941,279.132,1936.343,13.954,11.134,1.01, , , , , , , , , , , , , , , , , ,45273825,30658945,14614880,1311666,729289,21.3,14.42,6.88,3431,56.94,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/5/2021,14930183,73295,58413.429,414399,2811,2316.286,70240.048,344.821,274.81,1949.568,13.225,10.897,1.01, , , , , , , , , , , , , , , , , ,46185689,31265483,14920206,911864,740290,21.73,14.71,7.02,3483,56.94,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/6/2021,15003563,73380,58983.571,416949,2550,2251.857,70585.269,345.221,277.492,1961.565,11.997,10.594,1.02, , , , , , , , , , , , , , , , , ,46542392,31504414,15037978,356703,650348,21.9,14.82,7.07,3060,56.94,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/7/2021,15082449,78886,60491.143,419114,2165,2190.429,70956.393,371.124,284.585,1971.75,10.185,10.305,1.02, , , , , , , , , , , , , , , , , ,46875460,31722544,15152916,333068,596657,22.05,14.92,7.13,2807,56.94,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/8/2021,15145879,63430,59986.286,421316,2202,2125.571,71254.804,298.411,282.21,1982.109,10.359,10,1.02, , , , , , , , , , , , , , , , , , , , , ,571797, , , ,2690,56.94,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/9/2021,15184790,38911,61411.429,422340,1024,2100.143,71437.863,183.059,288.914,1986.927,4.817,9.88,1.02, , , , , , , , , , , , , , , , , , , , , ,575528, , , ,2708,56.94,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/10/2021,15209990,25200,61494.429,423229,889,2086.714,71556.418,118.555,289.305,1991.109,4.182,9.817,1.02, , , , , , , , , , , , , , , , , ,47365348,32101075,15264273, ,486170,22.28,15.1,7.18,2287,56.94,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/11/2021,15282705,72715,60831,425540,2311,1993.143,71898.511,342.093,286.184,2001.981,10.872,9.377,1.02, , , , , , , , , , , , , , , , , ,48193472,32647725,15545747,828124,417092,22.67,15.36,7.31,1962,56.94,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/12/2021,15359397,76692,61316.286,428034,2494,1947.857,72259.314,360.803,288.467,2013.715,11.733,9.164,1.03, , , , , , , , , , , , , , , , , ,49188608,33332789,15855819,995136,428988,23.14,15.68,7.46,2018,56.94,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/13/2021,15433989,74592,61489.429,430417,2383,1924,72610.237,350.923,289.281,2024.926,11.211,9.052,1.03, , , , , , , , , , , , , , , , , ,50308106,34092728,16215378,1119498,537959,23.67,16.04,7.63,2531,56.94,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/14/2021,15519525,85536,62439.429,432628,2211,1930.571,73012.647,402.41,293.75,2035.327,10.402,9.083,1.03, , , , , , , , , , , , , , , , , ,52093242,35383566,16709676,1785136,745397,24.51,16.65,7.86,3507,56.94,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/15/2021,15586534,67009,62950.714,434715,2087,1914.143,73327.895,315.248,296.156,2045.146,9.818,9.005,1.03, , , , , , , , , , , , , , , , , ,52641583,35731848,16909735,548341,800404,24.77,16.81,7.96,3766,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/16/2021,15627243,40709,63207.571,435751,1036,1915.857,73519.413,191.518,297.364,2050.02,4.874,9.013,1.03, , , , , , , , , , , , , , , , , ,52771668,35801333,16970335,130085,795659,24.83,16.84,7.98,3743,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/17/2021,15657391,30148,63914.429,436537,786,1901.143,73661.246,141.833,300.69,2053.718,3.698,8.944,1.03, , , , , , , , , , , , , , , , , ,53624328,36355939,17268389,852660,894140,25.23,17.1,8.12,4207,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/18/2021,15732836,75445,64304.429,439050,2513,1930,74016.182,354.936,302.524,2065.54,11.823,9.08,1.03, , , , , , , , , , , , , , , , , ,54332240,36844286,17487954,707912,876967,25.56,17.33,8.23,4126,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/19/2021,15812055,79219,64665.429,441691,2641,1951,74388.874,372.691,304.223,2077.965,12.425,9.179,1.03, , , , , , , , , , , , , , , , , ,55098913,37376193,17722720,766673,844329,25.92,17.58,8.34,3972,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/20/2021,15894094,82039,65729.286,444094,2403,1953.857,74774.832,385.958,309.228,2089.27,11.305,9.192,1.03, , , , , , , , , , , , , , , , , ,55960152,37937840,18022312,861239,807435,26.33,17.85,8.48,3799,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/21/2021,15970949,76855,64489.143,446309,2215,1954.429,75136.401,361.57,303.393,2099.691,10.421,9.195,1.02, , , , , , , , , , , , , , , , , , , , , ,774713, , , ,3645,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/22/2021,16047439,76490,65843.571,448208,1899,1927.571,75496.253,359.852,309.765,2108.625,8.934,9.068,1.02, , , , , , , , , , , , , , , , , , , , , ,918676, , , ,4322,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/23/2021,16083258,35819,65145,449068,860,1902.429,75664.766,168.513,306.479,2112.671,4.046,8.95,1.02, , , , , , , , , , , , , , , , , , , , , ,1122390, , , ,5280,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/24/2021,16120756,37498,66195,449858,790,1903,75841.178,176.412,311.419,2116.387,3.717,8.953,1.01, , , , , , , , , ,31716527,149.213, , , , , ,tests performed, , , , ,1222878, , , ,5753,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/25/2021,16194209,73453,65910.429,452031,2173,1854.429,76186.743,345.565,310.08,2126.61,10.223,8.724,1.01, , , , , , , , , , , , , , , , , ,63740557,42702699,21037858, ,1344045,29.99,20.09,9.9,6323,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/26/2021,16274695,80486,66091.429,454429,2398,1819.714,76565.394,378.652,310.932,2137.892,11.282,8.561,1, , , , , , , , , , , , , , , , , ,64568609,43239648,21328961,828052,1352814,30.38,20.34,10.03,6364,60.65,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/27/2021,16342162,67467,64009.714,456674,2245,1797.143,76882.798,317.403,301.138,2148.453,10.562,8.455,1, , , , , , , , , , , , , , , , , ,65268576,43727936,21540640,699967,1329775,30.71,20.57,10.13,6256,66.2,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/28/2021,16391930,49768,60140.143,459045,2371,1819.429,77116.934,234.137,282.933,2159.608,11.155,8.56,1, , , , , , , , , , , , , , , , , ,66432341,44564785,21867556,1163765,1273730,31.25,20.97,10.29,5992,66.2,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/29/2021,16471600,79670,60594.429,461057,2012,1835.571,77491.747,374.813,285.071,2169.074,9.466,8.636,1.01, , , , , , , , , , , , , , , , , ,66934363,44956732,21977631,502022,1123150,31.49,21.15,10.34,5284,66.2,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/30/2021,16515120,43520,61694.571,461931,874,1837.571,77696.49,204.743,290.246,2173.185,4.112,8.645,1.01, , , , , , , , , , , , , , , , , ,67088046,45079934,22008112,153683,922807,31.56,21.21,10.35,4341,66.2,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765, ,1
BRA,South America,Brazil,5/31/2021,16545554,30434,60685.429,462791,860,1847.571,77839.669,143.179,285.499,2177.231,4.046,8.692,1.01, , , , , , , , , , , , , , , , , ,67482730,45376214,22106516,394684,756893,31.75,21.35,10.4,3561,66.2,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9, ,2.2,75.88,.765,51.21,1
